,0,1,2,3,4,5,6,7,8,9,10
0,-0.4418616429212254,-0.04907468127560188,-0.46349437964006407,-0.5168188900910323,-0.016406726909786267,-0.5470152438502095,-0.6249481548963922,-0.030018036376498046,0.5963415430131889,0.05036347284283594,1.654473385594271
1,-0.018237323204584453,1.2657940672069659,-0.46349437964006407,-0.31108046111699456,1.3668334810363558,-0.5470152438502095,-0.41241724752921527,1.2459047056512247,0.5963415430131889,0.05036347284283594,1.654473385594271
2,-0.6729294536757569,-0.9833235288816368,-0.46349437964006407,-0.72255731906507,-0.9628342376097783,-0.5470152438502095,-0.837479062263569,-0.9987741923605098,0.5963415430131889,0.05036347284283594,1.654473385594271
3,0.02027397858783745,1.4042013038893415,-0.46349437964006407,0.30613482580511864,1.5124377134517393,-0.5470152438502095,0.2251754745723155,1.4585584959891786,0.5963415430131889,0.05036347284283594,1.654473385594271
4,0.8290113162286974,1.4388031130599352,0.14475061067623446,0.30613482580511864,1.5488387715555851,0.21025045146322532,0.2251754745723155,1.5058148938420572,1.0363913556845619,0.05036347284283594,1.654473385594271
5,1.1371017305680726,0.020128937065585894,0.752995600992533,-0.5168188900910323,0.05639538929790542,0.9675161467766601,-0.6249481548963922,0.0881229582556985,1.476441168355935,0.05036347284283594,1.654473385594271
6,0.3668756947196346,-0.014472872105007991,0.14475061067623446,-0.5168188900910323,0.019994331194059578,0.21025045146322532,-0.6249481548963922,0.017238361476380578,1.0363913556845619,0.05036347284283594,1.654473385594271
7,1.5992373520771355,1.4734049222305292,0.752995600992533,0.30613482580511864,1.585239829659431,0.9675161467766601,0.2251754745723155,1.5530712916949359,1.476441168355935,0.05036347284283594,1.654473385594271
8,0.9445452216059631,-0.914119910540449,0.752995600992533,-0.72255731906507,-0.8900321214020865,0.9675161467766601,-0.837479062263569,-0.9042613966547526,1.476441168355935,0.05036347284283594,1.654473385594271
9,0.13580788396510315,-0.9487217197110429,0.14475061067623446,-0.72255731906507,-0.9264331795059324,0.21025045146322532,-0.837479062263569,-0.9515177945076312,1.0363913556845619,0.05036347284283594,1.654473385594271
10,0.7905000144362755,1.3003958763775598,0.14475061067623446,-0.31108046111699456,1.4032345391402017,0.21025045146322532,-0.41241724752921527,1.2931611035041033,1.0363913556845619,0.05036347284283594,1.654473385594271
11,1.5607260502847136,1.3349976855481536,0.752995600992533,-0.31108046111699456,1.4396355972440475,0.9675161467766601,-0.41241724752921527,1.3640457002834214,1.476441168355935,0.05036347284283594,1.654473385594271
12,0.8675226180211193,1.6118121589129049,0.14475061067623446,0.1003963968310809,1.7308440620748142,0.21025045146322532,0.012644567205138573,1.7657250820328896,1.0363913556845619,0.05036347284283594,1.654473385594271
13,0.058785280380259354,1.577210349742311,-0.46349437964006407,0.1003963968310809,1.6944430039709684,-0.5470152438502095,0.012644567205138573,1.718468684180011,0.5963415430131889,0.05036347284283594,1.654473385594271
14,1.6377486538695574,1.6464139680834986,0.752995600992533,0.1003963968310809,1.76724512017866,0.9675161467766601,0.012644567205138573,1.8366096788122075,1.476441168355935,0.05036347284283594,1.654473385594271
