,0,1,2,3,4,5,6,7,8,9
0,1.1300596523806892,0.36759685401092995,0.6777896881458542,3.8882817497140487,0.913589598882861,-1.248129940155516,-0.21299567193888577,-0.3782855990513918,0.6445025962584797,0.15219685933107924
1,3.793908397361036,-0.7448402308930665,0.6068422581233611,-0.7528326051190215,0.16904045415375998,-0.28329543460334056,-0.348318890601056,0.08845331745091979,-0.03361152727285916,-0.012077539588929966
2,-2.2802689601835007,-0.6010489089330417,-0.34962399536711253,-0.17584499608391393,0.13008477165079768,0.08458940318744532,-0.02996251807918557,-0.027234818690685086,-0.016308769275262473,0.003787207834465904
3,-2.28026896018348,-0.6010489089331172,-0.3496239953670721,-0.17584499608395848,0.13008477165078797,0.08458940318747092,-0.029962518079193,-0.027234818690673606,-0.016308769275248495,0.0037872078344822796
4,-2.2802689601835158,-0.6010489089331247,-0.34962399536706074,-0.17584499608391818,0.13008477165077653,0.08458940318750303,-0.029962518079198995,-0.027234818690666334,-0.016308769275239023,0.0037872078345160373
5,-1.6690207154072774,2.2177003264374493,2.303295203203255,1.1587407284800404,-1.1865773164652247,0.06652370890518955,-0.38979089132822664,0.2825942354884496,-0.1734270756577985,-0.05653156032901246
6,1.4466013880929205,1.8446089635378076,-1.313260006427328,-1.6415497574042897,0.33262463025457234,0.29799077389637635,0.0004471542146492876,-0.1450083051012345,0.036186980024032256,0.10409205176460165
7,-2.2802689601834873,-0.6010489089331084,-0.3496239953670786,-0.17584499608393897,0.130084771650775,0.08458940318749361,-0.029962518079200688,-0.027234818690679174,-0.0163087692752436,0.0037872078344890463
8,3.055320304168552,-0.40828197415843515,-1.423600721855119,0.24427040192028726,-0.8315613516984058,1.37657510427406,-0.7790018221993628,-0.11655622263222044,-0.0542020080816709,0.19878812217573202
9,2.3982866877219915,2.6476135116122625,-1.9744061677047209,2.77404901876344,0.8703764638134973,0.7325139280452021,0.5908522962191631,-0.23866661832798566,-0.47592877265521116,0.07437325281440546
10,0.7923056503200181,1.42830702619985,-1.5521613835906694,-1.3346858928227003,0.2179053912994346,0.2533246614091529,-0.03368875808239963,-0.09057730791222085,0.042996823975366576,0.12993150095155745
11,-1.8412786956605731,2.197506841075378,0.8219868769417321,1.3487190863037304,-1.5362467254555499,0.0257959902632508,-0.49463190881257185,0.24779131593749895,-0.14685339565486913,-0.05747074715978669
12,1.0681100972512736,-2.174545115795582,0.8093136958601213,0.8029966486897546,-1.6606518433795265,0.23316570318154475,1.4841512797153749,-0.007485887573783384,-0.05953062889306036,0.012103951386734074
13,-2.280268960183486,-0.6010489089331094,-0.3496239953670779,-0.17584499608393728,0.13008477165077234,0.08458940318749197,-0.02996251807920076,-0.02723481869067977,-0.016308769275243433,0.0037872078344894497
